Title,Description,Issue ID,URL,State,Author,Author Username,Assignee,Assignee Username,Confidential,Locked,Due Date,Created At (UTC),Updated At (UTC),Closed At (UTC),Milestone,Weight,Labels,Time Estimate,Time Spent
TAH 부품 썸네일 변경 요청,"

https://thermoskorea.cafe24.com/disp/admin/product/ProductRegister?product_no=665#basic
<br>
TAH 부품 썸네일 변경 요청드립니다.<br>
AS-IS: 썸네일에 패킹만 있음 --> To-be: 썸네일에 패킹+파이프유닛(상세페이지 내 이미지O) 노출<br>",136,https://git.innerviewit.com/root/thermos/-/issues/136,Closed,Jiyoun Kim,KIM,"","",No,No,2023-04-26,2023-04-26 10:54:10,2023-05-26 08:20:55,2023-05-26 08:20:55,,,완료,0,0
근로자의 날 휴무 관련 팝업 세팅 요청,"'@thermosgroup 수현 팀장님 근로자의 날 휴무 관련 팝업 세팅 요청 드립니다. <br>
해당 이미지 바리하여 5/19(금) 당사 창립기념일 휴무 관련 팝업 이미지도 함께 제작 부탁드려요. <br>
<br>
노출위치: PC/MO 메인페이지, 상세페이지 *스마트스토어 포함<br>
기간:2023.05.01 00:00 ~ 2023.05.01 23:59<br>
<br>
타이틀: 근로자의 날 휴무 안내<br>   
내용:<br>
근로자의 날 휴무로 인해 5/1(월) 주문해 주신 상품은 5/2(화) 순차 출고되며,<br>
해당 기간 동안 전화상담이 어렵습니다.<br>
<br>
Q&A 게시판 또는 1:1 문의 남겨주시면 5/2(화) 순차적으로 답변드리겠습니다.<br>
<br>
고객님의 너른 이해 부탁드립니다.

<창립기념일 팝업 내용><br>   
노출위치: PC/MO 메인페이지, 상세페이지 *스마트스토어 포함<br>
기간:2023.05.18 11:00 ~ 2023.05.19 23:59<br>
타이틀: 창립기념일 휴무 안내<br>   
내용:<br>
당사 창립기념일 휴무로 인해 5/19(금) 주문해 주신 상품은 5/22(월) 순차 출고되며,<br>
해당 기간 동안 전화상담이 어렵습니다.<br>
<br>
Q&A 게시판 또는 1:1 문의 남겨주시면 5/22(월) 순차적으로 답변드리겠습니다.<br>
<br>
고객님의 너른 이해 부탁드립니다.",137,https://git.innerviewit.com/root/thermos/-/issues/137,Closed,um seung hyun,ush,"","",No,No,,2023-04-26 12:12:50,2023-06-02 16:22:18,2023-06-02 16:22:18,,,완료,0,0
결제수단 이상 확인 요청,"'@kar 
<br>
지금 결제수단이 [카드결제]만 가능한데 확인 부탁드립니다. <br>
<br>
![image](/uploads/5b576bbafd4c4a45adb4dc295ecf402d/image.png)",138,https://git.innerviewit.com/root/thermos/-/issues/138,Closed,Jiyoun Kim,KIM,"","",No,No,,2023-04-27 14:37:44,2023-05-26 08:20:32,2023-05-26 08:20:32,,,완료,0,0
선물하기 앱 데이터 초기화 요청,"'@thermosgroup @soohyun 팀장님 선물하기 앱 데이터 초기화 요청드립니다. 
현시점에서 확인되는 37명 모두 테스트 건이니 초기화하기 전에 참고하여 진행 부탁드립니다.",139,https://git.innerviewit.com/root/thermos/-/issues/139,Closed,um seung hyun,ush,"","",No,No,,2023-05-02 12:11:43,2023-05-02 13:38:28,2023-05-02 13:38:28,,,완료,0,0
[CRM 관련] 회원정보 수정건,"'@KIM @ush <BR>
지난 회의때 논의되었던 CRM 관련하여 회원정보 수정 진행하고자 합니다.<BR>
확인해주시고 작업 여부 확인 부탁드리겠습니다.<BR><BR>
1. 회원가입페이지(https://thermosshop.kr/member/join.html) 내 관심사/기념일 추가<BR>
2. 마이페이지 > 회원정보 내 관심사/기념일 추가<BR><BR>
**확인사항**<BR>
기념일 셀렉트 박스 영역 내용 전달 부탁드리겠습니다.<BR><BR>
![image](/uploads/011589a90f47a57e992a55b93f4201fc/image.png)",140,https://git.innerviewit.com/root/thermos/-/issues/140,Open,Park Soohyun,soohyun,"","",No,No,,2023-05-02 18:06:17,2023-12-08 18:38:48,,,,,0,0
[선물하기 앱] 거절하기 카드결제 취소 오류,"'@soohyun <br>
선물 거절 후 카드결제 취소까지 작동되지 않습니다.<br>
주문취소는 되는데, 카드결제 취소가 이루어지지 않고 있습니다. (주문취소까지는 뜨는데 환불이 안됨)<br><br>
<br>
하기 주문 확인 부탁드립니다. (제 테스트 결제 건입니다.)<br>

<br>
https://thermoskorea.cafe24.com/admin/php/s_new/order_detail.php?order_id=20230503-0002467&menu_no=74&bIsPinpointSearch=undefined
<br><br><br>
![image](/uploads/a0ad358ec9f32d0e1b3bf23bccbdc1f0/image.png)
<br>결제취소가 떨어지면 아래 캡쳐처럼 취소 내역(빨간색)이 떠야하는데, 뜨지 않습니다.<br>
<br>![image](/uploads/8a2bdf7af0a1d74ad541685a8c0a233e/image.png)",141,https://git.innerviewit.com/root/thermos/-/issues/141,Closed,Jiyoun Kim,KIM,"","",No,No,,2023-05-03 15:25:19,2023-06-02 16:22:00,2023-06-02 16:22:00,,,"긴급건,완료",0,0
[선물하기] 카카오 알림톡 상단 텍스트 수정 요청,"![KakaoTalk_20230503_153545452](/uploads/bf3bf8f6c8f0abfdee117a0916293263/KakaoTalk_20230503_153545452.jpg)
<br>
![KakaoTalk_20230503_153545452_01](/uploads/a2a025e0aabc319afbb648b531c847b9/KakaoTalk_20230503_153545452_01.jpg)
<br>
![KakaoTalk_20230503_153545452_02](/uploads/629c935ab1693d719090f60fa1d24fb8/KakaoTalk_20230503_153545452_02.jpg)
<br>
@soohyun <br>
<br>
상단텍스트 [써모스 온라인 공식몰]로 수정 부탁드립니다. <br>
시안 반영이 안 되어있었네요~",142,https://git.innerviewit.com/root/thermos/-/issues/142,Closed,Jiyoun Kim,KIM,"","",No,No,,2023-05-03 15:43:21,2023-06-21 13:56:33,2023-06-21 13:56:33,,,완료,0,0
5월 기획전 이벤트 페이지 품절 상품 딱지 삽입 요청,"'@thermosgroup 수현팀장님 5월 기획전 페이지에 보이는 JDJ-300KC-DOG 제품 위에 품절 딱지 이미지 추가 부탁드립니다. <br>
5월 중순 입고 예정인데, 입고 후 인폼 드릴게요 <br>",143,https://git.innerviewit.com/root/thermos/-/issues/143,Closed,um seung hyun,ush,"","",No,No,,2023-05-04 10:54:27,2023-06-02 16:22:56,2023-06-02 16:22:56,,,,0,0
[선물하기] 장바구니 페이지 내 선물하기 아이콘 추가,"'@thermosgroup <br>
- 현재 단품 선물하기 가능<br>
- 단독 상세페이지에 추가옵션(ex. 바닥커버)은 복수제품 선택해서 선물하기 가능 <br>
- 상세페이지가 다른 복수 제품 선물하기 불가능 -> 장바구니 페이지에 선물하기 아이콘 추가 가능할까요?<br>",144,https://git.innerviewit.com/root/thermos/-/issues/144,Closed,Jiyoun Kim,KIM,"","",No,No,,2023-05-08 08:14:45,2023-05-26 08:20:15,2023-05-26 08:20:15,,,"문의,완료",0,0
JNS 마개유닛 상세페이지 수정 요청,"'@thermosgroup @soohyun 수현 팀장님, JNS 마개 유닛 블루 컬러 단종으로 인한 상세페이지 수정 요청드립니다.<br>
[230508_JNS_마개유닛_상페_수정_요청.pptx](/uploads/d9a3fe980339a6be8e9146a8f556373a/230508_JNS_마개유닛_상페_수정_요청.pptx)",145,https://git.innerviewit.com/root/thermos/-/issues/145,Closed,um seung hyun,ush,"","",No,No,,2023-05-08 09:04:59,2023-05-08 13:55:02,2023-05-08 13:55:02,,,완료,0,0
6월 기획전 제작 요청,"'@thermosgroup @soohyun 수현팀장님, 6월 기획전 요청드립니다. <br>
첨부 파일 확인 후 디자인/퍼블 일정 전달 부탁드립니다. <br> 
행사 기간: 2023.06.08. 11:00 - 2023.06.14. 10:00 <br>
<br>
● 선물하기 서비스 이용 고객 100% 커피 상품권 증정<br>
● 전 제품 15% 할인 (소모품, 기프트백 제외)<br>

[220508_EC_기획전_선물하기_제작요청.pptx](/uploads/e51ebc0607890b7808dfb679f5feae88/220508_EC_기획전_선물하기_제작요청.pptx)",146,https://git.innerviewit.com/root/thermos/-/issues/146,Closed,um seung hyun,ush,"","",No,No,,2023-05-08 12:12:34,2023-06-21 13:57:10,2023-06-21 13:57:10,,,,0,0
분리/조립 아웃랜딩 배너 제작 요청,"[230510__EC_분리조립_아웃랜딩_배너_추가요청.pptx](/uploads/4beb3d3c8a48135cce7bfcf41959bd3f/230510__EC_분리조립_아웃랜딩_배너_추가요청.pptx)<br>
<br>
@thermosgroup <br>
분리/조립 아웃랜딩 배너 제작 요청드립니다. <br>
제품상세에는 기 제작된 배너 추가 요청 건도 있습니다. <br>
자세한 사항 첨부파일에서 확인 부탁드립니다.",147,https://git.innerviewit.com/root/thermos/-/issues/147,Closed,Jiyoun Kim,KIM,"","",No,No,2023-05-19,2023-05-10 09:10:20,2024-02-20 08:58:18,2024-02-20 08:58:18,,,완료,0,0
공식몰 단독 판매 딱지 삽입 요청,"'@thermosgroup @soohyun 수현 팀장님 기프트백 썸네일에 공식몰 한정 제품 딱지 작업 부탁드립니다.<br>
![image](/uploads/85104f1fa3da01ec286358bdbed79696/image.png)",148,https://git.innerviewit.com/root/thermos/-/issues/148,Closed,um seung hyun,ush,"","",No,No,,2023-05-11 15:21:26,2023-05-12 08:38:42,2023-05-12 08:38:42,,,완료,0,0
[선물하기] 앱 문의,"[230512_EC_선물하기_앱문의.pptx](/uploads/f328c6bf3a3b5789a84fbc7c0fc2fc4d/230512_EC_선물하기_앱문의.pptx)
@thermosgroup 배송지 등록 관련 문의드립니다. PPT파일 확인 부탁드립니다.",149,https://git.innerviewit.com/root/thermos/-/issues/149,Closed,Jiyoun Kim,KIM,"","",No,No,,2023-05-12 10:03:12,2023-10-16 08:39:56,2023-10-16 08:39:56,,,완료,0,0
리뷰업체 변경에 따른 개인정보처리방침 추가 요청,"[EC_개인정보처리방침_추가요청_230523.pptx](/uploads/4a79be617135e9324dac6fc775420205/EC_개인정보처리방침_추가요청_230523.pptx)
<br>
수현매니저님 개인정보처리방침 관련 공지사항 및 문구 추가 부탁드립니다. <br>
참고로 크리마 리뷰앱 라이브는 6/1 예정입니다. <br>",150,https://git.innerviewit.com/root/thermos/-/issues/150,Closed,Jiyoun Kim,KIM,"","",No,No,2023-05-24,2023-05-23 11:23:56,2023-06-02 16:19:53,2023-06-02 16:19:53,,,,0,0
FDH 옵션명 수정 요청,"![image](/uploads/381d1b6a8dc263cb6e2a9e5a3cffc5a1/image.png)<br>
<br>
https://www.thermosshop.kr/product/%EB%8C%80%EC%9A%A9%EB%9F%89-%EC%99%80%EC%9D%B4%EB%93%9C-%EB%B3%B4%EC%98%A8%EB%B3%91-140016502000ml/207/category/61/display/1/#none<br>

해당 제품 옵션명 컬러 -> 용량 으로 수정 부탁드립니다.",151,https://git.innerviewit.com/root/thermos/-/issues/151,Closed,Jiyoun Kim,KIM,"","",No,No,,2023-05-23 16:06:26,2023-05-26 08:19:58,2023-05-26 08:19:58,,,완료,0,0
[5월] 이너뷰 일정 공유,"'@KIM @ush <br>
앞으로 이너뷰 담당자 일정의 경우, 일정을 미리 전달드리기 어려운 부분이 있어서 깃을 통해 월별로 공유드리고자 합니다.<br>
써모스측 일정은 그대로 메일로 공유주시고 변동사항이 있을 경우, 제가 월별로 생성할 이슈에 기재해주시면 감사하겠습니다.<br><br>",152,https://git.innerviewit.com/root/thermos/-/issues/152,Closed,Park Soohyun,soohyun,"","",No,No,2023-05-31,2023-05-24 16:11:07,2023-05-31 11:55:38,2023-05-31 11:55:38,,,공지,0,0
코코리뷰 위젯 삭제 관련 문의,"'@thermosgroup 
수현팀장님, 현재 사용하고 있는 코코리뷰(리뷰 업체)를 6/1자로 삭제하고, 크리마 신규 업체를 설치할 계획입니다. <br>
현재 사용 중인 코코리뷰 측에 삭제 요청을 했는데 아래와 같은 답변을 받았습니다. <br>
<br>
""설치 제거는 대표디자인 사본에 위젯 설치를 진행하셨을 경우, 원본 대표디자인을 이용하여 주시면 되며
대표 디자인 원본에 설치하셨을 경우, 설치지원요청을 남겨주시면 위젯 제거를 도와드리도록 하겠습니다.""
<br>
<br>
저희가 디자인 스킨을 유지보수하며 계속 바꾸고 있는 걸로 알고 있는데, <br>
대표 디자인 원본에 설치했다고 이해하고 위젯 제거를 신청하면 될까요? <br>
<br>
<br>
![image](/uploads/b0f3df8c39283eb4023ff52b94093fe6/image.png)<br>
![image](/uploads/ab2b2575ebdfae7b4fd9a7f87c63cc18/image.png)
<br>PC/MO 각각 최신 스킨에 있는 위젯 제거를 해도 문제 없는지 확인 부탁드립니다. <br>",153,https://git.innerviewit.com/root/thermos/-/issues/153,Closed,Jiyoun Kim,KIM,"","",No,No,2023-05-26,2023-05-26 08:24:31,2023-06-30 18:49:09,2023-06-30 18:49:09,,,답변완료,0,0
[GA] 구글 애널리틱스4로 전환 작업,"'@KIM @ush <BR><BR>
GA보고서에 활용하였던 GA 애널리틱스가 7/1일자로 애널리틱스4로 전환됨에 따라,<BR>
신규로 태그 심는 작업 및 이관 작업이 필요하여 전달드립니다.<BR>
작업은 6/30까지 완료하여 7/1부터 도입 가능하도록 진행될 예정이오니 참고 부탁드리겠습니다.<BR><BR>
[참고사항]<BR>
1. 이관 작업을 진행하면서 GA 수치가 정확하지 않거나 다소 불안정할 수 있으나 해당 부분에 관하여 지속적으로 팔로우하면서 보완하도록 하겠습니다.<BR>
2. 교환/반품 데이터 중 배송상태완료 테스트 컨디션 확인이 필요하여 6월 중으로 배송상태 관련하여 요청드릴 예정이오니 참고 부탁드리겠습니다.<BR>
(작업시 요청 및 노티드리겠습니다)<BR><BR>

[[기존 애널리틱스 중단 관련 링크](https://support.google.com/analytics/answer/11583528)]",154,https://git.innerviewit.com/root/thermos/-/issues/154,Closed,Park Soohyun,soohyun,"","",No,No,,2023-05-26 11:35:42,2024-07-17 09:28:59,2024-07-17 09:28:59,,,완료,0,0
[6월] 이너뷰 일정 공유,'@KIM @ush,155,https://git.innerviewit.com/root/thermos/-/issues/155,Closed,Park Soohyun,soohyun,"","",No,No,2023-06-30,2023-05-30 17:12:20,2023-06-30 18:16:47,2023-06-30 18:16:47,,,공지,0,0
EC 선물하기 주문 건 오류 확인 요청,"'@thermosgroup @soohyun 수현 팀장님, 선물하기 주문 중 주문번호: 20230602-0001398 주문건이 아래와 같이 수령자 주소 작성 전 배송 준비중으로 넘어갔습니다. <br>
루나소프트에서 확인해보면 수령자에게 알림톡 자체가 발송되지 않은 것 같은데 이 부분 함께 확인 부탁드립니다. <br>

![image](/uploads/67aa5afd641d6597c938a255d1ea058e/image.png)
![image](/uploads/b249ee08e44ac74126a24ebc36326e52/image.png)",156,https://git.innerviewit.com/root/thermos/-/issues/156,Closed,um seung hyun,ush,"","",No,No,,2023-06-05 09:33:51,2023-10-16 08:38:48,2023-10-16 08:38:48,,,"긴급건,답변완료,완료",0,0
2023 FW 신제품 업데이트,"'@thermosgroup <br>
[EC_제품리스트_230516.xlsx](/uploads/2e0d9d111ab02bc44232c8f059db1303/EC_제품리스트_230516.xlsx)
<br>FW 신제품 업데이트 리스트 보내드립니다. 
<br>첨부파일 여시면, FW 신제품 대상만 sorting 되어 있습니다.
<br>판매가는 6월말까지 추가 업데이트하겠습니다.
<br>
아트웍/기획서 전달 일정 참고 부탁드립니다.
<br><br>
<b>[일정]<br></b>
8/17 런칭 제품: JNR-251K <br>
아트웍 전달: ~6/30 <br>
기획서 전달: ~6/30 <br>
<br>
9/7 런칭 제품: 나머지 all <br>
아트웍 전달: ~7/21<br>
기획서 전달: ~7/21<br>
<br>
소모품 아트웍 전달: ~7/21 <br>
기획서 전달: ~7/21 <br>
<br>
**<br>[취급설명서 링크]<br>**
JOK: https://thermos.kr/upload_file/product/manual/IS_JOK_WEB_2023.pdf <br>
TTB: https://thermos.kr/upload_file/product/manual/IS_TTB_WEB_2023.pdf <br>
JDS+Lids: https://thermos.kr/upload_file/product/manual/IS_JDS_WEB_2023.pdf <br>
JCW-505K: https://thermos.kr/upload_file/product/manual/IS_JCW_WEB_2023.pdf <br>",157,https://git.innerviewit.com/root/thermos/-/issues/157,Closed,Jiyoun Kim,KIM,"","",No,No,,2023-06-07 10:37:20,2023-10-16 08:36:44,2023-10-16 08:36:44,,,완료,0,0
선물하기 앱 테스트 주문 삭제 요청,"'@thermosgroup @soohyun 수현 팀장님 선물하기 앱 내부 테스트 주문건 삭제 요청 드립니다. 하기 주문건 확인 부탁드립니다.<br>
주문번호 <br>
20230608-0001958<br>
20230608-0001493<br>
20230608-0001336<br>
20230608-0001292<br>
20230608-0001270<br>
20230608-0001163<br>
20230608-0001103<br>
20230608-0001086<br>
20230608-0001062<br>
20230608-0001022<br>
20230530-0002271<br>",158,https://git.innerviewit.com/root/thermos/-/issues/158,Closed,um seung hyun,ush,"","",No,No,,2023-06-08 12:24:44,2023-06-08 15:16:52,2023-06-08 15:16:52,,,완료,0,0
고객 상담시간 단축 운영 팝업 요청,"'@thermosgroup  @soohyun 수현 팀장님 내부 CS교육으로 인한 고객상담실 단축 운영 관련 팝업 세팅 요청 드립니다. <br>
노출위치: PC/MO 메인페이지, 상세페이지 \*스마트스토어 포함 <br>
기간:2023.06.15 10:00 \~ 2023.06.15 17:00 <br>

타이틀: 고객상담실 운영시간 변경 안내<br>
내용:<br>
6/15(목) CS교육으로 고객상담실이 아래와 같이 단축 운영됩니다.<br>
운영 시간 외 전화 상담이 어렵습니다.<br>
고객님들의 너른 이해 부탁드립니다.<br>
<br>
단축 운영 시간: 10:00 ~ 12:00<br>
<br>
전화 상담 외 공식몰 게시판을 통한<br>
문의 접수는 가능하니 이점 참고 부탁드립니다.<br>",159,https://git.innerviewit.com/root/thermos/-/issues/159,Closed,um seung hyun,ush,"","",No,No,,2023-06-09 16:13:11,2023-06-16 08:27:45,2023-06-16 08:27:45,,,,0,0
네이버스토어 제품연동 요청,"'@thermosgroup 
네이버스토어에 하기 2개 품목 연동 요청드립니다.<br>
마켓플러스 통해 등록상품 연동은 이미 마쳤으며, 썸네일/상세페이지 등 상세 수정 진행 부탁드립니다. <br>
<br>
1. REW-007K <br>
2. TKMA-001 <br>
<br>![image](/uploads/7db61a49bce44db4e0cc0c69dbcbc9de/image.png)",160,https://git.innerviewit.com/root/thermos/-/issues/160,Closed,Jiyoun Kim,KIM,"","",No,No,2023-06-20,2023-06-16 12:25:00,2023-07-14 14:16:19,2023-07-14 14:16:19,,,완료,0,0
[정품등록서비스] 카페24 회원정보와의 연동 문의,"'@thermosgroup <br>
현재 앱 관리자페이지(https://tkr-ec.kr/part)에서 아이디별 정품등록현황을 볼 수 있는데요. <br>
카페24 회원정보 페이지([링크](https://thermoskorea.cafe24.com/admin/php/shop1/c/member_admin_d_f.php?mode=101&user_id=kelly88&caller_no=&ord_year1=0&ord_month1=0&ord_day1=0&ord_year2=0&ord_month2=0&ord_day2=0&login_year1=0&login_month1=0&login_year2=0&login_month2=0&ord_period=0&login_period=0))에 회원 정품등록현황을 연동or표시할 수 있을까요? <br>",161,https://git.innerviewit.com/root/thermos/-/issues/161,Closed,Jiyoun Kim,KIM,"","",No,No,,2023-06-20 12:21:02,2023-08-22 15:52:07,2023-08-22 15:52:07,,,완료,0,0
스마트스토어 배너 제작 요청,"'@thermosgroup 수현 팀장님, 스마트스토어 행사 관련 롤링배너 3종 제작 요청드립니다. <br>
6/23(금) 퇴근 전까지 제작 가능할지 스케줄 확인 부탁드리며 요청드리는 작업 된 배너 적용은 저희 측에서 진행 예정이니 시안 파일만 납품 부탁드립니다. <br>
[230620_스마트스토어_롤링배너_제작.pptx](/uploads/b51387f6a8118b5ffec42bb41c8dd95c/230620_스마트스토어_롤링배너_제작.pptx)
<br>
참고로 요청드린 배너 중 행사 배너는 행사 제품 품목 상세페이지 상단에 위치할 예정입니다.

![image](/uploads/d137c70e59a88c614f02650e114e6b02/image.png)",162,https://git.innerviewit.com/root/thermos/-/issues/162,Closed,um seung hyun,ush,"","",No,No,,2023-06-20 16:23:36,2023-07-14 14:16:13,2023-07-14 14:16:13,,,완료,0,0
